attriċi	attur	7.12
għalliem	istruttur	9.25
movie	film	8.87
għasfur	hawk	7.85
kelma	dizzjunarju	3.68
flus	salarju	7.88
kelb	qattus	1.75
qasam	reġjun	9.47
navali	armata	6.43
ktieb	letteratura	7.53
ħwejjeġ	closet	3.27
tfal	adulti	2.98
baqra	baqar	9.52
ktieb	istorja	5.63
xitwa	sajf	2.38
taxi	kabina	9.2
siġra	aġġru	5.53
mard	infezzjoni	7.15
driegħ	ispalla	4.85
nagħaġ	ħaruf	8.42
mara	gentleman	3.42
dgħajsa	ankra	2.25
qassis	monk	6.28
toe	saba	4.68
xmara	nixxiegħa	7.3
rabja	fury	8.73
data	kalendarju	4.42
baħar	oċean	8.27
tieni	minuta	4.62
idejn	thumb	3.88
tajn	ħmieġ	7.32
hallway	kuritur	9.28
ġurdien	qattus	1.12
cop	sheriff	9.05
mewt	dfin	4.93
mużika	melodija	6.98
birra	alkoħol	7.5
ħalq	lip	7.1
maltempata	uragan	6.38
taxxa	dħul	2.38
fjura	vjola	6.95
karta	kartun	5.38
art	saqaf	1.73
bajja	xtajta	8.33
virga	purtieri	3.03
hound	volpi	2.38
triq	sqaq	5.48
dgħajsa	gverta	4.28
karozza	qrun	2.57
ħabib	mistieden	4.25
idejn	polz	3.97
ballun	kanun	2.58
alkoħol	brandi	6.98
rebħa	trijonf	8.98
telefon	kabina	3.63
motel	inn	8.17
ħwejjeġ	drapp	5.47
steak	laħam	7.47
dwiefer	thumb	3.55
medda	orkestra	7.08
ktieb	bibbja	5
negozju	industrija	7.02
xitwa	istaġun	6.27
alkoħol	ġinn	8.65
hat	kowt	2.67
tieqa	bieb	3.33
driegħ	polz	3.57
dar	appartament	5.8
ħġieġ	kristall	6.27
inbid	brandi	5.15
kreatur	maker	9.62
pranzu	kolazzjon	3.33
driegħ	muskoli	3.72
bużżieqa	suds	8.57
ħobż	dqiq	3.33
mewt	traġedja	5.8
nuqqas	preżenza	0.4
gun	kanun	5.68
ħaxix	xafra	4.57
ballun	qoffa	1.67
pajp	ġnien	1.67
tifel	kid	7.5
knisja	kor	2.95
ħwejjeġ	kexxun	3.02
torri	qanpiena	1.9
missier	ġenitur	7.07
iskola	grad	4.42
ġenitur	adulti	5.37
bar	ħabs	1.9
karozza	awtostrada	3.4
dizzjunarju	definizzjoni	6.25
bieb	kantina	1.97
armata	leġjun	5.95
metall	aluminju	7.25
president	bank	6.67
sħaba	ċpar	6
tifel	iben	6.75
ilma	silġ	6.47
sodda	kutra	3.02
qasam	żona	8.33
negozju	kumpanija	9.02
ħwejjeġ	drapp	5.87
sweater	ġakketta	7.15
flus	kapital	6.67
idejn	sieq	4.17
alkoħol	cocktail	6.73
tarzna	pulzier	3.78
molekula	atomu	6.45
lenti	kamera	4.28
ikla	pranzu	7.15
għajn	dmugħ	3.55
alla	devil	1.8
linja	ċinturin	3.1
far	ġurdien	7.78
mutur	magna	8.65
karozza	kabina	7.42
qattus	iljun	6.75
daqs	kobor	6.33
realtà	fantasija	1.03
bieb	xatba	5.25
qattus	pet	5.95
landa	aluminju	6.42
għadam	xedaq	4.17
ċereali	qamħ	3.75
dar	ċavetta	1.9
demm	laħam	4.28
bieb	kuritur	3.73
alla	ispirtu	7.3
kapaċità	kompetenza	7.62
abbundanza	bosta	8.97
sufan	president	6.67
ħajt	briks	4.68
qrun	tanbur	2.68
organi	fwied	6.15
saħħa	jista	7.07
frażi	kelma	5.48
medda	parata	3.92
istonku	qadd	5.9
sħaba	maltempata	5.6
ferħ	kburija	5
istorbju	rattle	6.17
xita	ċpar	5.97
birra	xorb	5.42
bniedem	ziju	3.92
tuffieħ	meraq	2.88
intelliġenza	loġika	6.5
komunikazzjoni	lingwa	7.47
mink	pil	6.83
mob	folla	7.85
xatt	kosta	8.83
wajer	korda	7.62
għasfur	dundjan	6.58
sodda	presepju	7.3
kompetenza	abbiltà	7.5
sħaba	ċpar	7.32
supper	ikla	7.53
bar	gaġġa	2.8
ilma	melħ	1.3
sens	intwizzjoni	7.68
sitwazzjoni	kundizzjoni	6.58
kriminalità	serq	7.53
stil	moda	8.5
fruntiera	transkonfinali	9.08
driegħ	korp	4.05
dgħajsa	karozza	2.37
sandwich	ikla	6.3
bride	princess	2.8
erojina	eroj	8.78
karozza	gauge	1.13
insett	naħla	6.07
presepju	benniena	8.55
annimali	persuna	3.05
marijuana	herb	6.5
sodda	isptar	0.92
ħaddejn	ilsien	4.52
diska	kompjuter	3.2
kurva	angolu	3.33
ħaxix	ħażiż	5
iskola	liġi	1.13
sieq	ras	2.3
omm	gwardjan	6.5
ortodonzja	dentist	8.27
alkoħol	whisky	7.27
ħalq	sinna	6.3
kolazzjon	bejken	4.37
pjanċa	skutella	5.23
laħam	bejken	5.8
arja	elju	3.63
korp	sider	4.45
iben	missier	3.82
qalb	kirurġija	1.08
mara	segretarju	1.98
bniedem	missier	4.83
bajja	gżira	5.6
istorja	suġġett	5
logħba	gost	3.42
weekend	ġimgħa	4
koppja	par	8.33
nagħaġ	baqar	4.77
purse	borża	8.33
saqaf	katidral	2.42
fażola	kafè	5.15
injam	karta	2.88
top	naħa	1.9
kriminalità	frodi	5.65
uġigħ	ħsara	5.38
lover	ħbieb	5.97
filgħaxija	dusk	7.78
missier	bint	2.62
baqra	mogħoż	2.93
twemmin	opinjoni	7.7
realtà	illużjoni	1.42
patt	ftehim	9.02
ġid	faqar	1.27
aċċident	emerġenza	4.93
battalja	konkwista	7.22
ħabib	għalliem	2.62
mard	infezzjoni	6.9
logħba	trick	2.32
ħuh	iben	3.48
zija	neputi	3.1
ħaddiem	mekkanik	4.92
tabib	ortodonzja	5.58
ballut	aġġru	6.03
naħla	reġina	3.27
karozza	roti	3.47
għan	tfittxija	5.83
awissu	xahar	5.53
armata	skwadra	5.08
sħaba	temp	4.87
canyon	wied	6.75
xmara	wied	1.67
xemx	sema	2.27
mira	vleġġa	3.25
ċikkulata	pie	2.27
ċirkustanza	sitwazzjoni	7.85
opinjoni	għażla	5.43
ritmu	melodija	6.12
imsaren	nerv	4.93
jum	bidunett	5.47
baqar	ċanga	7.03
tabib	professur	4.65
driegħ	vina	3.65
kamra	banju	3.33
korporazzjoni	negozju	9.02
gost	futbol	1.97
għoljiet	irdum	4.28
għadam	għaksa	3.82
tuffieħ	kandju	2.08
helper	maid	5.58
mexxej	maniġer	7.27
lumi	te	1.6
naħla	ant	2.78
baskitbol	baseball	4.92
ross	fażola	2.72
sodda	għamara	6.08
emozzjoni	passjoni	7.72
anarkija	kaos	7.93
kriminalità	vjolazzjoni	7.12
bajja	baħar	4.68
sqaq	skutella	1.53
vażett	flixkun	7.83
saħħa	kapaċità	5.28
żerriegħa	mustarda	3.48
kitarra	tanbur	3.78
opinjoni	idea	5.7
tramuntana	punent	3.63
dieta	insalata	2.98
omm	mara	3.02
dad	omm	3.55
kaptan	baħri	5
metru	tarzna	5.6
birra	xampanja	4.45
mutur	dgħajsa	2.57
karta	pont	1.97
xjenza	psikoloġija	4.92
midneb	qaddis	1.6
qerda	kostruzzjoni	0.98
folla	mazz	7.42
bajja	sikka	3.77
bniedem	tfal	4.13
ħobż	ġobon	1.95
champion	rebbieħ	8.73
ċelebrazzjoni	ċerimonja	7.72
menu	ordni	3.62
king	princess	3.27
ġid	prestiġju	6.07
reżistenza	saħħa	6.58
periklu	theddida	8.78
alla	qassis	4.5
irġiel	fraternità	3.13
buddy	ħbieb	8.65
għalliem	helper	4.28
korp	istonku	3.93
ilsien	gerżuma	3.1
dar	tapit	1.38
intelliġenza	ħiliet	5.35
vjaġġ	konkwista	4.72
alla	priża	1.23
ħuh	ruħ	0.97
mewt	diżastru	4.13
mostru	dimostrazzjo	6.95
jum	filgħodu	4.87
bniedem	victor	1.9
ħabib	guy	3.88
kanzunetta	istorja	3.97
ray	xemx	6.83
guy	stud	5.83
tiġieġ	ross	1.43
kaxxa	lift	1.32
butir	patata	1.22
appartament	għamara	1.28
lag	swamp	4.92
insalata	ħall	1.13
fjura	bozza	4.48
sħaba	ċpar	6.67
sewwieq	pilota	6.28
zokkor	għasel	5.13
korp	ispalla	2.88
idea	immaġni	3.55
missier	ħuh	4.2
qamar	pjaneta	5.87
ballun	kostum	2.32
ferrovija	ċint	5.22
kamra	sodda	2.35
fjura	bush	4.25
għadam	irkoppa	4.17
driegħ	irkoppa	2.75
qiegħ	naħa	2.63
bastiment	vina	5.15
qattus	fenek	2.37
laħam	sandwich	2.35
twemmin	kunċett	5.08
intelliġenza	għarfien	5.9
attenzjoni	interess	7.22
attitudni	kunfidenza	4.35
dritt	ġustizzja	7.05
argument	ftehim	1.45
fond	kobor	6.12
medju	aħbarijiet	3.65
rebbieħ	kandidat	2.78
birthday	data	5.08
miżata	ħlas	7.15
bibbja	innu	5.15
ħruġ	bieb	5.5
bniedem	sentry	3.25
aisle	sala	6.35
whisky	ġinn	6.28
demm	mudullun	3.4
żejt	mink	1.23
art	gverta	5.55
saqaf	art	2.62
bieb	art	1.67
ispalla	ras	3.42
vagun	ġarr	7.7
karozza	ġarr	5.13
minkeb	għaksa	3.13
ġid	fama	4.02
niket	mistħija	4.77
amministrazzjoni	ġestjoni	7.25
komunikazzjoni	konverżazzjoni	8.02
tniġġis	atmosfera	4.25
anatomija	bijoloġija	5.33
kulleġġ	professjoni	3.12
ktieb	suġġett	2.07
formula	ekwazzjoni	7.95
ktieb	informazzjoni	5
tifel	sieħeb	1.9
sema	univers	4.68
popolazzjoni	nies	7.68
kulleġġ	klassi	4.13
kap	sindku	4.85
rabbi	ministru	7.62
metru	pulzier	5.08
poliester	qoton	5.63
avukat	bankier	1.88
vjolin	istrument	6.58
kamp	kabina	4.2
pot	apparat	2.53
bjankerija	drapp	7.47
whisky	xampanja	5.33
tfajla	tfal	5.38
cottage	kabina	7.72
għasfur	tiġieġa	7.03
racket	istorbju	8.1
drizzle	xita	9.17
adulti	tarbija	2.22
korp	sinsla	4.78
ras	dwiefer	2.47
mgħarfa	tazza	2.02
korp	nerv	3.13
bniedem	raġel	5.32
għadam	għonq	2.53
frustrazzjoni	rabja	6.5
xmara	baħar	5.72
kompitu	xogħol	8.87
klabb	soċjetà	5.23
riflessjoni	immaġni	7.27
prinċep	king	5.92
borra	temp	5.48
nies	parti	2.2
tifel	ħuh	6.67
għerq	ħaxix	3.55
brow	għajn	3.82
flus	perla	2.1
flus	djamant	3.42
vettura	xarabank	6.47
kabina	xarabank	5.6
dar	barn	4.33
saba	palm	3.33
karozza	pont	0.95
isforz	diffikultà	4.45
fatt	għarfien	4.77
xogħol	ġestjoni	3.97
kanċer	mard	7.93
kelma	gazzetta	2.47
kompożitur	kittieb	6.58
attur	kantant	4.52
kenn	hut	6.47
kabina	hut	6.53
bieb	kċina	1.67
valur	twemmin	7.07
għerf	intelliġenza	7.47
injoranza	intelliġenza	1.5
kuntentizza	xorti	2.38
idea	skema	6.75
burdata	emozzjoni	8.12
kuntentizza	paċi	6.03
disprament	miżerja	7.22
loġika	aritmetika	3.97
ċaħda	konfessjoni	1.03
argument	kritika	5.08
aggressjoni	ostilità	8.48
isteriżmu	konfużjoni	6.33
kimika	teorija	3.17
prova	verdett	3.33
kumdità	sigurtà	5.8
kunfidenza	awto	3.12
viżjoni	perċezzjoni	6.88
bijografija	finzjoni	1.38
diskussjoni	argument	5.48
kodiċi	simbolu	6.03
periklu	mard	3
aċċident	diżastru	5.9
attività	moviment	7.15
gossip	aħbarijiet	5.22
missier	alla	3.57
azzjoni	kors	5.45
deni	mard	7.65
avjazzjoni	titjira	8.18
logħba	azzjoni	4.85
molekula	arja	3.05
dar	stat	2.58
kelma	letteratura	4.77
adulti	gwardjan	6.9
gazzetta	informazzjoni	5.65
komunikazzjoni	televiżjoni	5.6
ku	ziju	4.63
awtur	qarrej	1.6
guy	sieħeb	3.57
qasam	kantuniera	2.07
ballad	kanzunetta	7.53
ħajt	dekorazzjoni	2.62
kelma	paġna	2.92
infermier	xjentist	2.08
politikant	president	7.38
president	sindku	5.68
ktieb	essay	4.72
bniedem	gwerriera	4.72
artikolu	ġurnal	6.18
kolazzjon	supper	4.4
folla	parata	3.93
aisle	hallway	6.75
għalliem	rabbi	4.37
ġenbejn	lip	1.43
ktieb	artikolu	5.43
kamra	ċellula	4.58
kaxxa	kabina	3.8
bint	kid	4.17
parti	riġel	6.9
fwied	pulmun	2.7
klassi	hallway	2
muntanji	erf	3.73
karozza	lift	1.03
sodda	couch	3.42
ħwejjeġ	buttuna	2.3
ħwejjeġ	kowt	5.35
kliewi	organi	6.17
tuffieħ	zalza	1.43
tiġieġ	steak	3.73
karozza	pajp	0.87
tabakk	sigaretti	7.5
istudent	professur	1.95
tarbija	bint	5
pajp	sigarru	6.03
ħalib	meraq	4.05
kaxxa	sigarru	1.25
appartament	lukanda	3.33
tazza	kon	3.17
żiemel	ox	3.02
gerżuma	imnieħer	2.8
għadam	snien	4.17
għadam	minkeb	3.78
bejken	fażola	1.22
tazza	vażett	5.13
prova	fatt	7.3
ħatra	impenn	6.75
birthday	sena	1.67
kelma	clue	2.53
awtur	kreatur	8.02
atomu	karbonju	3.1
arċisqof	isqof	7.05
ittra	paragrafu	4
paġna	paragrafu	3.03
kampnar	kappella	7.08
muskoli	għadam	3.65
muskoli	ilsien	5
tifel	suldat	2.15
żaqq	addome	8.13
guy	tfajla	3.33
sodda	president	3.5
ħwejjeġ	ġakketta	5.15
gun	sikkina	3.65
landa	metall	5.63
flixkun	kontenitur	7.93
tiġieġa	dundjan	6.13
laħam	ħobż	1.67
driegħ	għadam	3.83
għonq	sinsla	5.32
tuffieħ	lumi	4.05
agunija	grief	7.63
assenjazzjoni	kompitu	8.7
lejl	bidunett	2.95
pranzu	soppa	3.72
għoġol	barri	4.93
borra	maltempata	4.8
dwiefer	idejn	3.42
kelb	żiemel	2.38
driegħ	għonq	1.58
ballun	ingwanta	1.75
influwenza	deni	6.08
miżata	salarju	3.72
nerv	moħħ	3.88
kruha	annimali	7.83
pranzu	tiġieġ	2.85
tfajla	maid	2.93
tfal	tifel	5.75
alkoħol	inbid	7.42
imnieħer	ħalq	3.73
triq	karozza	2.38
qanpiena	bieb	2.2
kaxxa	hat	1.3
twemmin	impressjoni	5.95
xaqlib	opinjoni	5.6
attenzjoni	kuxjenza	8.73
rabja	burdata	4.1
eleganti	stil	5.72
sbuħija	età	1.58
ktieb	tema	2.58
ħabib	omm	2.53
vitamina	ħadid	5.55
karozza	fabbrika	2.75
patt	kundizzjoni	2.45
kapitolu	għażla	0.48
aritmetika	ritmu	2.35
rebbieħ	preżenza	1.08
twemmin	fjura	0.4
rebbieħ	għan	3.23
trick	daqs	0.48
għażla	vina	0.98
innu	konkwista	0.68
reżistenza	medda	0.4
ħabs	għażla	1.08
kundizzjoni	tifel	0.48
fjura	reżistenza	0.4
toqba	ftehim	0.3
tabib	temper	0.48
fraternità	bieb	0.68
kompitu	mara	0.68
fraternità	baseball	0.88
ċenteżmu	daqs	0.4
preżenza	bieb	0.48
ġurdien	ġestjoni	0.48
kompitu	awtostrada	0.48
kompitu	tiben	0.68
gżira	kompitu	0.3
lejl	kapitolu	0.48
tniġġis	president	0.68
gun	trick	0.48
banju	trick	0.58
dieta	tuffieħ	1.18
ċenteżmu	mara	0.58
kapitolu	denb	0.3
kors	istonku	0.58
innu	tiben	0.4
dentist	kurunell	0.4
mara	tiben	0.4
toqba	mara	0.68
student	president	0.78
banju	mara	0.48
nies	ċenteżmu	0.48
mara	pil	0.58
tuffieħ	xemx	0.58
gun	bidunett	1.18
ikla	qadd	0.98
kamera	president	0.48
istonku	vina	2.35
gun	pil	0.3
couch	baseball	0.88
ħaddiem	kamera	0.68
gverta	ġurdien	0.48
ross	tifel	0.4
nies	gun	0.68
irdum	denb	0.3
għaksa	tieqa	0.3
princess	gżira	0.3
kontenitur	ġurdien	0.3
vagun	kontenitur	2.65
nies	bużżieqa	0.48
dollaru	nies	0.4
banju	bużżieqa	0.4
skutella	denb	0.48
go	come	2.42
jieħu	steal	6.18
jisimgħu	tisma	8.17
think	tirrazzjonalizza	8.25
jseħħu	jiġri	9.32
jgħibu	jisparixxu	9.8
immoltiplika	qasma	1.75
jeċċepixxi	jittallbu	9.08
tibda	joriġinaw	8.2
jipproteġu	jiddefendu	9.13
joqtlu	jeqirdu	5.9
joħolqu	jagħmlu	8.72
jaċċettaw	tirrifjuta	0.83
jinjora	jevitaw	6.87
iwettqu	iġibu	5.8
liv	jidħol	0.95
jagħżlu	elett	7.62
jitilfu	fail	7.33
jinkoraġġixxi	jiskoraġġixxu	1.58
jinkiseb	tlesti	8.57
jagħmlu	jibnu	8.33
jisimgħu	jobdu	4.93
tinforma	jinnotifika	9.25
jirċievu	jagħtu	1.47
tissellef	jittallbu	2.62
jieħu	jiksbu	7.1
parir	jirrakkomanda	8.1
jimitaw	jpinġu	6.75
win	tirnexxi	7.9
think	tiddeċiedi	5.13
greet	jissodisfaw	6.17
jaqblu	argumenta	0.77
igawdu	divertiment	5.92
jeqirdu	jagħmlu	1.6
ħlief	jipproteġu	6.58
jagħtu	jsellef	7.22
jifhmu	taf	7.47
jieħu	jirċievu	5.08
jaċċettaw	jirrikonoxxu	6.88
tiddeċiedi	jagħżlu	8.87
jaċċettaw	jemmnu	6.75
iżommu	jippossjedu	8.27
jimirħu	wander	8.83
tirnexxi	fail	0.83
jonfqu	ħlief	0.55
liv	go	7.63
come	jattendu	8.1
taf	jemmnu	5.5
jiġbru	jissodisfaw	7.3
jagħmlu	jaqilgħu	7.62
tinsa	jinjora	3.07
immoltiplika	żid	2.7
tiċkien	jikbru	0.23
jaslu	liv	1.33
tirnexxi	ipprova	3.98
jaċċettaw	jiċħad	1.75
jaslu	come	7.05
jaqblu	differenti	1.05
ibgħat	jirċievu	1.08
win	jiddominaw	5.68
żid	qasma	2.3
joqtlu	ċowk	4.92
jakkwistaw	nikseb	8.82
jipparteċipaw	jingħaqdu	7.7
liv	jibqgħu	2.53
go	jidħol	4
jieħu	iwettqu	5.23
tinsa	jitgħallmu	1.18
jaħtar	elett	8.17
jidħlu	jiżżewġu	5.43
titlob	nitolbu	3.72
go	ibgħat	3.75
jieħu	jagħti	4.37
jitkellmu	tisma	3.02
tanalizza	tevalwa	8.03
argumenta	tirrazzjonalizza	4.2
jitilfu	iżommu	1.05
iqabblu	tanalizza	8.1
disorganize	jorganizzaw	1.45
go	jippermettu	3.62
jieħu	jippossjedu	7.2
jitgħallmu	jisimgħu	3.88
jeqirdu	jibnu	0.92
joħolqu	jibnu	8.48
steal	jixtru	1.13
joqtlu	hang	4.45
tinsa	taf	0.92
joħolqu	jimmaġina	5.13
do	jiġri	4.23
win	tlesti	7.85
jagħtu	jiċħad	1.43
jistħoqqilhom	jaqilgħu	5.8
nikseb	tpoġġi	1.98
lokalizzar	isibu	8.73
jidhru	jattendu	6.28
taf	komprensjoni	7.63
nippretendu	jimmaġina	8.47
jgħożżu	iżommu	4.85
argumenta	differenti	5.15
jingħelbu	jiddominaw	6.25
jaġixxu	jobdu	7.3
jikkoperaw	jipparteċipaw	6.43
jinkiseb	ipprova	4.42
fail	jiskoraġġixxu	3.33
tibda	nieqaf	1.28
jiġifieri	jipparteċipaw	3.82
come	iġibu	2.42
jiddikjaraw	jħabbar	9.08
aqra	komprensjoni	4.7
jieħu	liv	2.47
jipproklama	jħabbar	8.18
jakkwistaw	jiksbu	8.57
jikkonkludu	tiddeċiedi	7.75
argumenta	jipprova	4.83
titlob	jeċċepixxi	6.47
isibu	jisparixxu	0.77
jispezzjonaw	teżamina	8.75
jivverifika	jiġġustifikaw	4.08
jassumu	jbassru	4.85
jitgħallmu	tevalwa	4.17
argumenta	jiġġustifikaw	5
jagħmlu	isiru	4.77
jiskopru	joriġinaw	4.83
jinkiseb	tirnexxi	7.5
jagħtu	tpoġġi	3.65
jifhmu	jisimgħu	4.68
jespandu	jikbru	8.27
tissellef	jbiegħu	1.73
iżommu	jipproteġu	5.4
jispjegaw	jipprova	4.1
jassumu	nippretendu	3.72
nahfru	tinsa	3.92
tiċċara	jispjegaw	8.33
jifhmu	nahfru	4.87
ifakkru	tinsa	0.87
nikseb	jibqgħu	1.6
jirrealizzaw	jiskopru	7.47
jeħtieġu	tinvestiga	1.82
jinjora	titlob	1.07
think	tinvestiga	4.77
tirrifjuta	jevitaw	4.78
argumenta	jipperswadu	6.23
issegwi	jipperswadu	3.17
jaċċettaw	nahfru	3.73
do	nieqaf	1.17
tinvestiga	teżamina	8.1
jiddiskutu	jispjegaw	6.67
nirrispettaw	jsellef	2.32
tesplora	jiskopru	8.48
jilmentaw	argumenta	4.8
jirtiraw	tirrifjuta	6.38
iżommu	tissellef	2.25
jittallbu	titlob	6
jirranġaw	jorganizzaw	8.27
inaqqsu	tiċkien	8.02
jitkellmu	jirrikonoxxu	4.67
jagħtu	tissellef	2.22
joqtlu	jiddefendu	2.63
jisparixxu	tiċkien	5.8
jagħti	iwettqu	3.88
nifs	ċowk	1.37
jirrikonoxxu	jinnotifika	5.3
isiru	jidhru	2.63
nippretendu	jidhru	4.68
tlesti	isiru	4
jikkontempla	think	8.82
jiddeterminaw	jbassru	5.8
jibqgħu	jżommu	5.75
nippretendu	jpinġu	7.03
tinsa	jżommu	0.63
trid	jagħżlu	4.78
jitilfu	nikseb	0.77
ipprova	think	2.62
isiru	jidhru	4.77
liv	jinjora	4.42
jaċċettaw	jirrakkomanda	2.75
liv	wander	3.57
iżommu	jagħtu	1.05
jagħtu	jippermettu	5.15
iġibu	ibgħat	2.97
jassorbu	jitgħallmu	5.48
jakkwistaw	isibu	6.38
liv	jidhru	0.97
joħolqu	jeqirdu	0.63
tibda	go	7.42
nikseb	jixtru	5.08
jiġbru	ħlief	6.67
jissostitwixxu	jirrestawraw	5.73
jingħaqdu	żid	8.1
jingħaqdu	jiżżewġu	5.35
jaċċettaw	jagħti	1.58
ehmeż	jingħaqdu	7.75
tpoġġi	hang	3
go	jbiegħu	0.97
jikkomunikaw	nitolbu	3.55
jagħtu	steal	0.5
żid	jibnu	4.92
iġibu	jirrestawraw	2.62
komprensjoni	jissodisfaw	2.55
jpinġu	tiddeċiedi	1.18
jorganizzaw	isiru	1.77
jagħtu	taf	0.88
jiġifieri	jivverifika	4.9
jikkoperaw	jingħaqdu	5.18
jirranġaw	jeħtieġu	0.98
tissellef	trid	1.77
tinvestiga	issegwi	7.15
jinjora	tesplora	0.4
iġibu	jilmentaw	0.98
jidħol	nirrispettaw	0.68
jpinġu	jinnotifika	0.78
ifakkru	jbiegħu	0.4
jassorbu	jippossjedu	5
jingħaqdu	jakkwistaw	2.85
ibgħat	jattendu	1.67
jiġbru	jattendu	4.8
jassorbu	jirtiraw	2.97
jattendu	jaslu	6.08
