niwwelt	polstersëtz	0.54
glas	magier	2.08
mëttes	string	0.54
hunn	rees	0.62
suen	dollar	8.42
suen	boer	9.08
suen	währung	9.04
suen	räichtum	8.27
suen	propriétéit	7.57
suen	ballbesëtz	7.29
suen	bank	8.50
suen	depot	7.73
suen	virgesinn	6.88
suen	geldwäsch	5.65
suen	operatioun	3.31
tiger	jaguar	8.00
tiger	déifferdeng	8.00
tiger	carnivore	7.08
tiger	mamendéieren	6.85
tiger	déier	7.00
tiger	iwerfriess	4.77
tiger	fauna	5.62
tiger	zoo	5.87
psychologie	kannerpsychiatrie	8.08
psychologie	besuergnëss	7.00
psychologie	angscht	6.85
psychologie	depressiounen	7.42
psychologie	klinik	6.58
psychologie	dokter	6.42
psychologie	freud	8.21
psychologie	vergiessen	7.69
psychologie	gesondheet	7.23
psychologie	wëssenschaft	6.71
psychologie	nawell	5.58
psychologie	méiglech	7.48
planéit	stär	8.45
planéit	stärebild	8.06
planéit	mound	8.08
planéit	sonn	8.02
planéit	galaxis	8.11
planéit	raum	7.92
planéit	astronom	7.94
kritesch	beispill	5.85
kritesch	informatiounen	3.85
kritesch	méiglech	2.81
kritesch	gesetz	6.65
kritesch	kollektioun	2.50
kritesch	grupp	1.77
kritesch	antecedent	6.04
coupe	kaffi	6.58
coupe	parzeläin	6.85
coupe	manifestatioun	2.40
coupe	objet	3.69
coupe	entity	2.15
coupe	drénken	7.25
coupe	liewensmëttel	5.00
coupe	substanz	1.92
coupe	flësseg	5.90
jaguar	kaz	7.42
jaguar	auto	7.27
energie	sekretär	1.81
sekretär	senat	5.06
energie	labo	5.09
computer	labo	6.78
waff	geheime	6.06
fbi	fangerofdrock	6.94
fbi	enquête	8.31
enquête	effort	4.59
mars	waasser	2.94
mars	wëssenschaftler	5.63
neiegkeeten	rapport	8.16
canyon	landschaft	7.53
bild	uewerfläch	4.56
entdeckung	raum	6.34
waasser	seepage	6.56
mëttwoch	neiegkeeten	2.22
haushéich	kilometer	8.66
computer	neiegkeeten	4.47
territoire	uewerfläch	5.34
atmosphär	landschaft	3.69
president	medaille	3.00
krich	truppen	8.13
rekord	zuel	6.31
haut	aen	6.22
japanesch	amerikanesch	6.50
theater	geschicht	3.91
fräiwëllegen	devise	2.56
viruerteeler	unerkennung	3.00
dekoratioun	valor	5.63
joerhonnert	joer	7.59
joerhonnert	natioun	3.16
retard	rassismus	1.19
retard	neiegkeeten	3.31
minister	partei	6.63
fridden	plangen	4.75
minoritéit	fridden	3.69
versuch	fridden	4.25
regierung	kris	6.56
détachement	depart	4.25
détachement	virgesinn	5.88
energie	kris	5.94
ukënnegung	neiegkeeten	7.56
ukënnegung	effort	2.75
schlaag	spidol	7.03
behënnerung	doud	5.47
affer	noutfall	6.47
behandlung	erhuelung	7.91
zäitschrëft	associatioun	4.97
dokter	mataarbechter	5.00
dokter	haftung	5.19
haftung	versécherung	7.03
schoul	zentrum	3.44
grond	finanzéieren	2.31
grond	critère	5.91
honnert	prozent	7.38
harvard	yale	8.13
spidol	infrastruktur	4.63
doud	hannertenee	5.25
affekot	beweis	6.69
liewen	doud	7.88
liewen	begrëff	4.50
wuert	ähnlechkeet	4.75
verwaltungsrot	parrainage	4.47
gouverneur	interview	3.25
opec	land	5.63
fridden	atmosphär	3.69
fridden	versécherung	2.94
territoire	kilometer	5.28
reesen	aktivitéit	5.00
kompetitioun	präis	6.44
konsument	vertrauen	4.13
konsument	energie	4.75
problem	flughafen	2.38
auto	fluch	4.94
kredit	géigespiller	8.06
kredit	informatiounen	5.31
hotel	reservatioun	8.03
liewensmëttelgeschäft	suen	5.94
aschreiwung	unuerdnung	6.00
unuerdnung	ënnerkonft	5.41
mount	hotel	1.81
typ	aart	8.97
arrivée	hotel	6.00
bett	kleederschaaf	6.72
kleederschaaf	kleeder	8.00
situatioun	konklusioun	4.81
situatioun	isolatioun	3.88
onparteilechkeet	interesséieren	5.16
richtung	geschéckt	2.25
strooss	plaz	6.44
strooss	avenue	8.88
strooss	blockéieren	6.88
strooss	kanner	4.94
oplëschtung	atomkraaftwierk	2.56
oplëschtung	kategorie	6.38
zell	telefon	7.81
ulass	index	4.25
medien	ouvertureszäiten	3.88
medien	gewannen	2.88
dividend	bezuelen	7.63
dividend	berechnung	6.48
währung	maart	7.50
opec	ueleg	8.59
ueleg	stock	6.34
ukënnegung	produktioun	3.38
ukënnegung	warnung	6.00
gewënn	warnung	3.88
gewënn	verloscht	7.63
dollar	yen	7.78
dollar	buck	9.22
dollar	gewënn	7.38
dollar	verloscht	6.09
computer	software	8.50
netz	hardware	8.31
telefon	equipement	7.13
equipement	laanschtgaangen	5.91
luxus	auto	6.47
fënnef	mount	3.38
rapport	gewannen	3.63
flësseg	waasser	7.89
spill	victoire	7.03
spill	equipe	7.69
marathon	sprint	7.47
spill	serie	6.19
spill	néierlag	6.97
siwen	serie	3.56
seafood	mier	7.47
seafood	liewensmëttel	8.34
seafood	homard	8.70
homard	liewensmëttel	7.81
homard	wäin	5.70
liewensmëttel	virbereedung	6.22
video	archiv	6.34
ufank	joer	4.06
ufank	match	4.47
spill	ronn	5.97
boxsport	ronn	7.61
championnat	tournoi	8.36
linn	versécherung	2.69
dag	summer	3.94
summer	dréchenten	7.16
summer	natur	5.63
dag	sonnenopgang	7.53
natur	emwelt	8.31
emwelt	ökologie	8.81
natur	mann	6.25
mann	fra	8.30
mann	gouverneur	5.25
mord	onschëlleg	8.53
seef	oper	7.94
oper	leeschtung	6.88
liewen	lektioun	5.94
konzentréieren	liewen	4.06
produktioun	crew	6.25
televisioun	film	7.72
wäiner	iregend	6.19
bastelen	serial	2.97
méiglechkeet	meedchen	1.94
populatioun	entwécklung	3.75
moral	wichtegkeet	3.31
moral	hochzäit	3.69
mexiko	brasilien	7.44
geschlecht	gläichheet	6.41
änneren	haltung	5.44
famill	planung	6.25
oper	industrie	2.63
zocker	approche	0.88
praxis	institutioun	3.19
ministère	kultur	4.69
problem	géigespiller	6.75
gréisst	virugeet	5.31
land	bierger	7.31
planéit	leit	5.75
entwécklung	fro	3.97
erfahrung	musek	3.47
musek	projet	3.63
glas	metal	5.56
al	metal	7.83
chance	kredibilitéit	3.88
weise	filmer	5.31
concert	besetzung	6.81
rock	jazz	7.59
musée	theater	7.19
observatioun	architektur	4.38
raum	welt	6.53
erhaalung	welt	6.19
entrée	ticket	7.69
reen	donnerwieder	6.31
reen	iwwerschwemmung	6.03
wiederstatioun	prognosen	8.34
katastroph	gekësst	6.25
gouverneur	büro	6.34
architektur	joerhonnert	3.78
