direzzjoni	kombinazzjoni	2.25
triq	post	6.44
triq	avenue	8.88
triq	blokk	6.88
triq	tfal	4.94
elenkar	prossimità	2.56
elenkar	kategorija	6.38
ċellula	telefon	7.81
produzzjoni	tlugħ	1.75
midja	kummerċ	3.88
midja	gwadann	2.88
dividend	ħlas	7.63
dividend	kalkolu	6.48
kalkolu	komputazzjoni	8.44
munita	suq	7.50
opec	żejt	8.59
żejt	istokk	6.34
tħabbira	produzzjoni	3.38
tħabbira	twissija	6.00
profitt	twissija	3.88
profitt	telf	7.63
dollaru	¥	7.78
dollaru	buck	9.22
dollaru	profitt	7.38
dollaru	telf	6.09
kompjuter	softwer	8.50
netwerk	ħardwer	8.31
telefon	tagħmir	7.13
tagħmir	maker	5.91
lussu	karozza	6.47
ħamsa	xahar	3.38
rapport	gwadann	3.63
investitur	jaqilgħu	7.13
likwidu	ilma	7.89
baseball	istaġun	5.97
logħba	rebħa	7.03
logħba	tim	7.69
maratona	sprint	7.47
logħba	serje	6.19
logħba	telfa	6.97
seba	serje	3.56
awwista	ikel	7.81
awwista	inbid	5.70
ikel	preparazzjoni	6.22
vidjo	arkivju	6.34
bidu	sena	4.06
bidu	jaqblu	4.47
logħba	tond	5.97
boxing	tond	7.61
ġlied	jisfratta	7.41
linja	assigurazzjoni	2.69
jum	sajf	3.94
sajf	nixfa	7.16
sajf	natura	5.63
jum	bidunett	7.53
natura	ambjent	8.31
ambjent	ekoloġija	8.81
natura	bniedem	6.25
bniedem	mara	8.30
bniedem	gvernatur	5.25
sapun	opra	7.94
opra	prestazzjoni	6.88
ħajja	lezzjoni	5.94
fokus	ħajja	4.06
produzzjoni	ekwipaġġ	6.25
televiżjoni	film	7.72
lover	quarrel	6.19
telespettatur	tasserje	2.97
possibbiltà	tfajla	1.94
popolazzjoni	iżvilupp	3.75
moralità	importanza	3.31
moralità	żwieġ	3.69
messiku	brażil	7.44
sess	ugwaljanza	6.41
bidla	attitudni	5.44
familja	ippjanar	6.25
opra	industrija	2.63
zokkor	approċċ	0.88
prattika	istituzzjoni	3.19
ministeru	kultura	4.69
problema	isfida	6.75
daqs	prominenza	5.31
pajjiż	ċittadin	7.31
pjaneta	nies	5.75
iżvilupp	kwistjoni	3.97
esperjenza	mużika	3.47
mużika	proġett	3.63
ħġieġ	metall	5.56
aluminju	metall	7.83
ċans	kredibilità	3.88
juru	memorabilia	5.31
kunċert	virtuoso	6.81
blat	jazz	7.59
mużew	teatru	7.19
osservazzjoni	arkitettura	4.38
ispazju	dinja	6.53
preservazzjoni	dinja	6.19
ammissjoni	biljett	7.69
doċċa	thunderstorm	6.31
doċċa	għargħar	6.03
temp	previżjoni	8.34
diżastru	qasam	6.25
gvernatur	uffiċċju	6.34
arkitettura	seklu	3.78
