marihuana	kraiderbestëmmung	6.5
bett	spidol	0.92
disc	computer	3.2
kéier	wénkel	3.33
ausgerëtscht	moss	5
schoul	gesetz	1.13
fouss	kapp	2.3
mamm	erzéiungsberechtegten	6.5
orthodontist	zänndokter	8.27
alkohol	whisky	7.27
mond	zännofdréck	6.3
kaffi	bacon	4.37
buedzëmmer	schlofkummer	3.4
risotto	schossel	5.23
fleesch	bacon	5.8
loft	helium	3.63
aarbechter	patron	5.37
kierper	këscht	4.45
jong	papp	3.82
häerz	agrëff	1.08
fra	sekretär	1.98
mann	papp	4.83
plage	insel	5.6
geschicht	sujet	5
spill	spaass	3.42
weekend	woch	4
schof	ranner	4.77
portmonni	sak	8.33
plafongsverkleedung	kathedral	2.42
bean	kaffi	5.15
holz	pabeier	2.88
erop	säit	1.9
kriminalitéit	bedruch	5.65
péng	schueden	5.38
wäiner	begleeder	5.97
owend	dämmerung	7.78
papp	duechter	2.62
wäin	likör	7.85
rou	geess	2.93
iwwerzeegung	meenung	7.7
realitéit	illusioun	1.42
pact	accord	9.02
räichtum	aarmut	1.27
accident	noutfall	4.93
schluecht	eruewerungen	7.22
frënd	schoulmeeschter	2.62
spill	markéiert	2.32
brudder	jong	3.48
tatta	neveu	3.1
aarbechter	mecanicien	4.92
dokter	orthodontist	5.58
faass	schnei	6.03
bee	kinnigin	3.27
auto	vëlo	3.47
zil	tëschenzäit	5.83
august	mount	5.53
arméi	kader	5.08
wollek	wiederstatioun	4.87
physiker	dokter	8.88
canyon	dall	6.75
floss	dall	1.67
sonn	himmel	2.27
zil	pfeil	3.25
schockela	pie	2.27
fall	situatioun	7.85
meenung	presentéiert	5.43
rhythmus	melody	6.12
gut	nerve	4.93
dag	sonnenopgang	5.47
ranner	rëndfleesch	7.03
dokter	professer	4.65
aarm	sënn	3.65
zëmmer	bad	3.33
corporation	betrib	9.02
spaass	rei	1.97
hiwwel	cliff	4.28
réckemuerch	an	3.82
apple	kamellen	2.08
zielt	déngschtmeedchen	5.58
leader	manager	7.27
lemon	téi	1.6
bee	ant	2.78
rais	bean	2.72
bett	miwwelen	6.08
emotiounen	passioun	7.72
anarchie	chaos	7.93
kriminalitéit	violatioun	7.12
maschinn	moteur	5.58
plage	mier	4.68
gaass	schossel	1.53
jar	fläsch	7.83
som	moschter	3.48
guitar	opzebréngen	3.78
meenung	iddi	5.7
norden	westen	3.63
ernährung	zalot	2.98
mamm	fra	3.02
papp	mamm	3.55
kapitän	sailor	5
meter	haff	5.6
béier	schampes	4.45
motoriséiert	boot	2.57
géigespiller	bréck	1.97
wëssenschaft	psychologie	4.92
sënner	saint	1.6
zerstéierung	konstruktioun	0.98
gedonnert	rëtsch	7.42
mann	kand	4.13
brout	kéis	1.95
weltmeeschter	gewënner	8.73
feier	zeremonie	7.72
menu	uerdnung	3.62
kinnek	prinzessin	3.27
räichtum	prestige	6.07
ausdauer	kraaft	6.58
gefor	bedrohung	8.78
gott	paschtouer	4.5
männer	ginnn	3.13
buddy	begleeder	8.65
schoulmeeschter	zielt	4.28
kierper	mo	3.93
zong	kräizer	3.1
haus	teppech	1.38
intelligenz	fäegkeet	5.35
rees	eruewerungen	4.72
gott	kaz	1.23
brudder	séil	0.97
doud	katastroph	4.13
monster	doropshi	6.95
dag	moien	4.87
mann	victor	1.9
frënd	guy	3.88
lidd	geschicht	3.97
ray	sonn	6.83
poulet	rais	1.43
këscht	lift	1.32
botter	gromper	1.22
appartement	miwwelen	1.28
séi	eenegkeet	4.92
zalot	esseg	1.13
kiischtebléieschau	ett	4.48
wollek	niwwel	6.67
chauffer	pilot	6.28
zocker	hunneg	5.13
kierper	schëller	2.88
iddi	bild	3.55
papp	brudder	4.2
mound	planéit	5.87
ball	hondskostüm	2.32
persounegare	zonk	5.22
zëmmer	bett	2.35
kiischtebléieschau	bush	4.25
réckemuerch	knéi	4.17
aarm	knéi	2.75
ënnen	säit	2.63
pompelen	sënn	5.15
cat	kanéngchen	2.37
fleesch	sandwich	2.35
iwwerzeegung	konzept	5.08
intelligenz	asiicht	5.9
opmierksamkeet	interesséieren	7.22
haltung	vertrauen	4.35
riets	gerechtegkeet	7.05
argument	accord	1.45
déift	hellegkeet	6.12
mëttel	neiegkeeten	3.65
gewënner	kandidat	2.78
gebuertsdag	datum	5.08
iwwerweisung	bezuelen	7.15
bibel	hym	5.15
sortie	iers	5.5
mann	sentry	3.25
braut	hal	6.35
whisky	gin	6.28
blutt	hiirgestallt	3.4
ueleg	bléck	1.23
stack	puppis	5.55
daach	stack	2.62
dier	stack	1.67
schëller	kapp	3.42
printen	won	7.7
auto	won	5.13
ielebou	an	3.13
räichtum	éierenhal	4.02
trauregkeet	schued	4.77
administratioun	gestioun	7.25
kommunikatioun	gespréich	8.02
pollutioun	atmosphär	4.25
anatomie	biologie	5.33
fachhéichschoul	beruff	3.12
buch	sujet	2.07
formule	equatioun	7.95
buch	informatiounen	5
jong	partner	1.9
himmel	universum	4.68
populatioun	leit	7.68
fachhéichschoul	klass	4.13
chef	buergermeeschter	4.85
rabbiner	minister	7.62
meter	zoll	5.08
polyester	koteng	5.63
affekot	banquier	1.88
camp	kabine	4.2
pot	apparat	2.53
lengen	stoff	7.47
whisky	schampes	5.33
meedchen	kand	5.38
vugel	hung	7.03
ennergang	owend	5.98
reeschaueren	reen	9.17
erwuessener	puppelchen	2.22
holzkuel	kuel	7.63
kierper	pick	4.78
kapp	ofgebrach	2.47
aloggen	holz	8.05
läffel	coupe	2.02
kierper	nerve	3.13
réckemuerch	hals	2.53
frustratioun	roserei	6.5
floss	mier	5.72
aufgab	aarbecht	8.87
club	gesellschaft	5.23
reflexiounsniwwel	bild	7.27
prënz	kinnek	5.92
schnéi	wiederstatioun	5.48
leit	partei	2.2
jong	brudder	6.67
root	ausgerëtscht	3.55
kuss	aen	3.82
suen	pearl	2.1
suen	diamanten	3.42
gefier	bus	6.47
cab	bus	5.6
haus	schier	4.33
fanger	palm	3.33
auto	bréck	0.95
effort	schwieregkeeten	4.45
tatsaach	asiicht	4.77
aarbecht	gestioun	3.97
kriibs	krankheet	7.93
wuert	zeitung	2.47
komponist	schrëftsteller	6.58
schauspiller	sängerin	4.52
ënnerstand	biwels	6.47
buedzëmmer	kichen	3.1
kabine	biwels	6.53
dier	kichen	1.67
wäert	iwwerzeegung	7.07
wäisheet	intelligenz	7.47
ignoranz	intelligenz	1.5
glécklech	gléck	2.38
iddi	schema	6.75
stëmmung	emotiounen	8.12
glécklech	fridden	6.03
gléck	misère	7.22
logik	mathematik	3.97
negatioun	beicht	1.03
argument	kritik	5.08
agressioun	konflikt	8.48
creutzfeld	duercherneen	6.33
chimie	theorie	3.17
prozess	alad	3.33
confort	sécherheet	5.8
vertrauen	self	3.12
visioun	perceptioun	6.88
ära	jorzéngt	5.4
biographie	fiction	1.38
diskussioun	argument	5.48
code	symbol	6.03
gefor	krankheet	3
accident	katastroph	5.9
aktivitéit	herrlechen	7.15
klatsch	neiegkeeten	5.22
papp	gott	3.57
aktioun	natierlech	5.45
féiwer	krankheet	7.65
loftfaart	fluch	8.18
spill	aktioun	4.85
protein	loft	3.05
doheem	staat	2.58
wuert	literatur	4.77
erwuessener	erzéiungsberechtegten	6.9
zeitung	informatiounen	5.65
kommunikatioun	televisioun	5.6
koseng	monni	4.63
auteur	lieser	1.6
guy	partner	3.57
gekësst	corner	2.07
ballad	lidd	7.53
mauer	dekoratioun	2.62
wuert	säit	2.92
infirmier	wëssenschaftler	2.08
politiker	president	7.38
president	buergermeeschter	5.68
buch	ofhandlung	4.72
mann	warrior	4.72
manifestatioun	zäitschrëft	6.18
kaffi	supper	4.4
gedonnert	parad	3.93
braut	heemlech	6.75
schoulmeeschter	rabbiner	4.37
hip	lip	1.43
buch	manifestatioun	5.43
zëmmer	zell	4.58
këscht	stand	3.8
duechter	kannersaachen	4.17
sonnerand	been	6.9
liewer	hëftprothes	2.7
klassesall	heemlech	2
bierg	ledge	3.73
auto	lift	1.03
bett	canapé	3.42
kleeder	knäppchen	2.3
kleeder	wope	5.35
niere	uergel	6.17
apple	zooss	1.43
poulet	steaks	3.73
tubak	zigarett	7.5
schüler	professer	1.95
puppelchen	duechter	5
päif	zigaren	6.03
mëllech	jus	4.05
këscht	zigaren	1.25
appartement	hotel	3.33
coupe	kegelmantel	3.17
päerd	ochs	3.02
kräizer	nues	2.8
réckemuerch	zänn	4.17
réckemuerch	ielebou	3.78
bacon	bean	1.22
coupe	jar	5.13
beweis	tatsaach	7.3
nominatioun	engagement	6.75
gebuertsdag	joer	1.67
wuert	hiweis	2.53
auteur	organisateur	8.02
atom	kuelestoff	3.1
äerzbëschof	bëschof	7.05
bréif	paragraph	4
säit	paragraph	3.03
steeple	kapell	7.08
fleesch	réckemuerch	3.65
fleesch	zong	5
jong	zaldot	2.15
bauch	beleidegt	8.13
guy	meedchen	3.33
bett	presidence	3.5
kleeder	jacket	5.15
pistoul	messer	3.65
hängkt	metal	5.63
fläsch	container	7.93
hung	tierkei	6.13
fleesch	brout	1.67
aarm	réckemuerch	3.83
hals	pick	5.32
apple	lemon	4.05
nuecht	sonnenopgang	2.95
iessen	zopp	3.72
kallef	stéier	4.93
schnéi	stuerm	4.8
ofgebrach	dem	3.42
hond	päerd	2.38
aarm	hals	1.58
ball	consomméieren	1.75
infizéiert	féiwer	6.08
iwwerweisung	pai	3.72
nerve	gehir	3.88
beast	déier	7.83
iessen	poulet	2.85
meedchen	déngschtmeedchen	2.93
kand	jong	5.75
alkohol	wäin	7.42
nues	mond	3.73
strooss	auto	2.38
bell	dier	2.2
këscht	hattrick	1.3
iwwerzeegung	androck	5.95
opmierksamkeet	sensibiliséierung	8.73
roserei	stëmmung	4.1
eleganz	stil	5.72
schéinheet	alter	1.58
buch	sujet	2.58
frënd	mamm	2.53
vitamin	eisen	5.55
auto	fabréck	2.75
pact	zoustand	2.45
kapitel	presentéiert	0.48
mathematik	rhythmus	2.35
gewënner	präsenz	1.08
iwwerzeegung	kiischtebléieschau	0.4
gewënner	zil	3.23
markéiert	gréisst	0.48
presentéiert	sënn	0.98
hym	eruewerungen	0.68
ausdauer	band	0.4
prisong	presentéiert	1.08
zoustand	jong	0.48
kiischtebléieschau	ausdauer	0.4
lach	accord	0.3
dokter	neideg	0.48
ginnn	dier	0.68
aufgab	fra	0.68
cent	gréisst	0.4
präsenz	dier	0.48
maus	gestioun	0.48
aufgab	autobunne	0.48
likör	joerhonnert	0.4
aufgab	stréimännchen	0.68
insel	aufgab	0.3
nuecht	kapitel	0.48
pollutioun	president	0.68
pistoul	markéiert	0.48
bad	markéiert	0.58
ernährung	apple	1.18
cent	fra	0.58
kapitel	schwäif	0.3
natierlech	mo	0.58
hym	stréimännchen	0.4
zänndokter	colonel	0.4
fra	stréimännchen	0.4
lach	fra	0.68
kand	president	0.78
bad	fra	0.48
leit	cent	0.48
formule	aloggen	1.77
fra	pelz	0.58
apple	sonn	0.58
pistoul	sonnenopgang	1.18
iesse	hëft	0.98
kamera	president	0.48
likör	band	0.68
mo	sënn	2.35
pistoul	pelz	0.3
aarbechter	kamera	0.68
puppis	maus	0.48
rais	jong	0.4
leit	pistoul	0.68
cliff	schwäif	0.3
an	fënster	0.3
prinzessin	insel	0.3
container	maus	0.3
printen	container	2.65
leit	ballon	0.48
dollar	leit	0.4
bad	ballon	0.4
mo	schlofkummer	0.4
vëlo	schlofkummer	0.4
aloggen	bad	0.4
schossel	schwäif	0.48
goen	kommen	2.42
huelen	klauen	6.18
lauschtert	héieren	8.17
ennerscheeder	verschwannen	9.8
féngeren	gruef	1.75
plädéiere	hues	9.08
fänken	stamen	8.2
schützen	verdeedegen	9.13
ëmbréngen	zerstéieren	5.9
schafen	maachen	8.72
acceptéieren	refuséieren	0.83
ignoréieren	evitéieren	6.87
droen	bréngen	5.8
verloossen	gitt	0.95
decidéieren	géifen	7.62
verléieren	versoen	7.33
encouragéieren	decouragéieren	1.58
maachen	bauen	8.33
informéieren	matdeelen	9.25
kréien	ginn	1.47
léinen	hues	2.62
huelen	kréien	7.1
berode	recommandéieren	8.1
maach	beäntwert	6.75
gewannen	gelengt	7.9
mengen	decidéieren	5.13
foto	treffen	6.17
averstanen	plädéieren	0.77
profitéieren	animatioun	5.92
zerstéieren	maachen	1.6
spueren	schützen	6.58
ginn	krediter	7.22
verstoen	wëssen	7.47
huelen	kréien	5.08
acceptéieren	agestoen	6.88
acceptéieren	gleewen	6.75
halen	besëtz	8.27
jungen	hautzudag	8.83
gelengt	versoen	0.83
verbréngen	spueren	0.55
verloossen	goen	7.63
kommen	déplacéieren	8.1
wëssen	gleewen	5.5
versammele	treffen	7.3
maachen	verdéngen	7.62
vergiessen	ignoréieren	3.07
féngeren	foto	2.7
schrëft	wuessen	0.23
ukommen	verloossen	1.33
gelengt	probéieren	3.98
acceptéieren	verleegnen	1.75
ukommen	kommen	7.05
averstanen	ënnerscheeden	1.05
schécken	kréien	1.08
gewannen	länger	5.68
foto	gruef	2.3
ëmbréngen	choke	4.92
matmaachen	anzeschreiwen	7.7
verloossen	bleiwen	2.53
goen	gitt	4
huelen	droen	5.23
vergiessen	léieren	1.18
iwwerwaachen	géifen	8.17
engagéieren	bestueden	5.43
froen	biede	3.72
goen	schécken	3.75
huelen	liwweren	4.37
schwätzen	héieren	3.02
analyséieren	diskutéieren	8.03
verléieren	halen	1.05
vergläichen	analyséieren	8.1
disorganize	organiséieren	1.45
goen	erlaben	3.62
huelen	besëtz	7.2
léieren	lauschtert	3.88
zerstéieren	bauen	0.92
schafen	bauen	8.48
klauen	kafen	1.13
ëmbréngen	ënnerdaach	4.45
vergiessen	wëssen	0.92
schafen	virstellen	5.13
maachen	geschéien	4.23
gewannen	erreechen	7.85
ginn	verleegnen	1.43
verdéngt	verdéngen	5.8
kréien	no	1.98
schéngen	déplacéieren	6.28
wëssen	charge	7.63
wech	virstellen	8.47
lycéeszäit	halen	4.85
plädéieren	ënnerscheeden	5.15
iwwerwonne	länger	6.25
adleg	matmaachen	6.43
erreechen	probéieren	4.42
versoen	decouragéieren	3.33
fänken	opzehalen	1.28
soen	matmaachen	3.82
kommen	bréngen	2.42
erklären	verrooden	9.08
liesen	charge	4.7
huelen	verloossen	2.47
revendikatioun	verrooden	8.18
ofschloss	decidéieren	7.75
plädéieren	beweise	4.83
froen	plädéiere	6.47
kontroll	ënnersicht	8.75
iwwerpréiwen	berechtegen	4.08
iwwerhuelen	viraus	4.85
léieren	diskutéieren	4.17
plädéieren	berechtegen	5
maachen	ginn	4.77
entdecken	stamen	4.83
erreechen	gelengt	7.5
ginn	no	3.65
verstoen	lauschtert	4.68
expandéieren	wuessen	8.27
léinen	verkafen	1.73
halen	schützen	5.4
erklären	beweise	4.1
iwwerhuelen	wech	3.72
verzeien	vergiessen	3.92
klären	erklären	8.33
verstoen	verzeien	4.87
erënneren	vergiessen	0.87
kréien	bleiwen	1.6
realiséieren	entdecken	7.47
verlaangen	jünger	1.82
ignoréieren	froen	1.07
mengen	jünger	4.77
refuséieren	evitéieren	4.78
plädéieren	iwwerzeegen	6.23
féieren	iwwerzeegen	3.17
acceptéieren	verzeien	3.73
maachen	opzehalen	1.17
ermëttelen	ënnersicht	8.1
diskutéieren	erklären	6.67
schëlleg	krediter	2.32
entdeckung	entdecken	8.48
beschwéieren	plädéieren	4.8
zréckzéien	refuséieren	6.38
halen	léinen	2.25
hues	froen	6
rendez	organiséieren	8.27
reduzéieren	schrëft	8.02
schwätzen	agestoen	4.67
ginn	léinen	2.22
ëmbréngen	verdeedegen	2.63
verschwannen	schrëft	5.8
liwweren	droen	3.88
ootmen	choke	1.37
agestoen	matdeelen	5.3
ginn	schéngen	2.63
wech	schéngen	4.68
erreechen	ginn	4
bestëmmen	viraus	5.8
bleiwen	behalen	5.75
wech	beäntwert	7.03
vergiessen	behalen	0.63
wëllen	decidéieren	4.78
verléieren	kréien	0.77
probéieren	mengen	2.62
ginn	schéngen	4.77
verloossen	ignoréieren	4.42
acceptéieren	recommandéieren	2.75
verloossen	hautzudag	3.57
halen	ginn	1.05
ginn	erlaben	5.15
bréngen	schécken	2.97
absorbéieren	léieren	5.48
verloossen	schéngen	0.97
schafen	zerstéieren	0.63
fänken	goen	7.42
kréien	kafen	5.08
sammelen	spueren	6.67
schounen	restauréieren	5.73
anzeschreiwen	foto	8.1
anzeschreiwen	bestueden	5.35
acceptéieren	liwweren	1.58
befestegt	anzeschreiwen	7.75
no	ënnerdaach	3
goen	verkafen	0.97
kommunizéieren	biede	3.55
ginn	klauen	0.5
foto	bauen	4.92
bréngen	restauréieren	2.62
charge	zefridden	2.55
beäntwert	decidéieren	1.18
organiséieren	ginn	1.77
ginn	wëssen	0.88
soen	iwwerpréiwen	4.9
adleg	anzeschreiwen	5.18
rendez	verlaangen	0.98
léinen	wëllen	1.77
ermëttelen	féieren	7.15
ignoréieren	entdeckung	0.4
bréngen	beschwéieren	0.98
gitt	schëlleg	0.68
beäntwert	matdeelen	0.78
erënneren	verkafen	0.4
absorbéieren	besëtz	5
anzeschreiwen	kréien	2.85
schécken	déplacéieren	1.67
versammele	déplacéieren	4.8
absorbéieren	zréckzéien	2.97
déplacéieren	ukommen	6.08
